code,name,lat,lon
SAWN,SOHANSRA,28.405519,75.866346
SAY,SAYAMA,22.4159,72.6641
SB,SARAI BHOPAT,26.8383,78.9451
SBB,SAHIBABAD,28.673947,77.364092
SBBJ,SRI BALA BRAMARESHWARA JOGULAMBA,15.91558,78.041802
SBBP,SARDARBALLABH BHAI PATEL,26.465841,86.386588
SBC,KSR BENGALURU,12.977795,77.568283
SBD,SLEEMANABAD RD,23.6143,80.2851
SBDP,SABDALPUR JN,25.427773,86.438815
SBDR,SONBHADRA,24.683293,83.078031
SBE,SORBHOG JN,26.4946,90.8886
SBG,SAHIBGANJ JN,25.2408,87.634
SBGA,SHRAVANABELAGOLA,12.871613,76.46568
SBGB,SUTEI BADEGAN,21.490468,86.862802
SBGN,SISIBARGAON,27.55995,94.664297
SBGR,SUBHAS GRAM,22.4137,88.4339
SBH,SULEBHAVI,15.9125,74.6417
SBHN,SHRI BHAVNATH,23.818,73.5871
SBHR,SUBRAHMANYA ROAD,12.732656,75.558257
SBIB,SABARMATI BG,23.07732,72.588972
SBJ,SARAI BANJARA,30.538,76.5153
SBK,SHAHBAZ KULI,25.632241,83.674793
SBLJ,SHRI BALAJI,27.398899,73.549004
SBLT,SHRI BHADRIYA LATHI,27.030841,71.516361
SBM,SONBARSA KCHERI,25.8948,86.5941
SBNM,SUBARNAMRIGI,24.2735,88.2924
SBNR,SHRI VIJAINAGAR,29.2408,73.5237
SBO,SABAUR,25.2388,87.0457
SBP,SAMBALPUR JN.,21.482862,83.961639
SBPY,SAMBALPUR CITY,21.4826,83.9617
SBR,SAMBHAR LAKE,26.904008,75.179615
SBRA,SARBAHARA,22.7104,81.9103
SBRM,SABROOM,23.014216,91.701353
SBT,SABARMATI JN,23.077166,72.588902
SBTJ,SHANIDEV DHAM BISHNATHGANJ,25.8012076,81.9338334
SBV,S BHAKHTIYARPUR,25.724099,86.597328
SBW,SHEWBABUDIH,23.659462,86.390648
SBZ,SISWA BAZAR,27.1517,83.7589
SC,SECUNDERABAD JN,17.433487,78.501821
SCA,SALCHAPRA,24.827248,92.671909
SCE,SENCHOA JN,26.320191,92.652683
SCH,SACHIN,21.078,72.8745
SCI,SANCHI,23.4879,77.7356
SCKR,SALICHAUKA ROAD,22.834,78.6767
SCL,SILCHAR,24.8302,92.7866
SCM,SIMHACHALAM,17.744967,83.220749
SCMN,SIMHACHALAM NORTH,17.751834,83.209376
SCN,SONDHA ROAD,26.4985,78.4842
SCO,SATUNA,19.494751,76.347942
SCP,SIRNAPALLI,18.487668,78.271322
SCPD,SUCHIPIND,31.343082,75.621471
SCPR,SHYAMA CHARANPUR HAL,20.642503,85.616369
SCQ,SHAM CHAURASI,31.4581,75.766
SCT,SENGOTTAI,8.987603,77.24204
SCV,SUKHCHAIN,29.7675,74.9897
SCY,SACHIWALAY(HALT),25.594626,85.113144
SD,SIDHAULI,27.2813,80.8379
SDAH,SEALDAH,22.567098,88.375053
SDAM,SUNDHIAMAU,27.1295,81.267
SDB,SHAHABAD,17.1218,76.9436
SDBH,SINDRI B.H,23.6926,86.4467
SDC,SAIDABAD,25.379567,82.120625
SDD,SINDHAWADAR,22.5465,70.8941
SDDN,SIDDHARTH NAGAR,27.275,83.088269
SDE,SADISOPUR,25.566369,84.917192
SDF,SUDSAR,28.012286,73.785725
SDG,SAHADAI BUZURG,25.6615,85.4548
SDGH,SRI DUNGARGARH,28.070541,74.008241
SDGM,SARDARGRAM,23.070888,72.642117
SDH,SARADHNA,26.343345,74.570475
SDHA,SIDHARI HALT,26.038276,83.183842
SDHS,SIDHIRSAI,22.497925,86.154463
SDI,SAGARDIGHI,24.2882,88.1058
SDL,SHAHDOL,23.2862,81.3644
SDLE,SWADINPUR,24.2535,87.8226
SDLK,SUNDLAK,25.121,76.4554
SDLP,SADULPUR JN,28.630788,75.386639
SDM,SURAREDDIPALEM,15.407761,80.045872
SDMD,SUDAMDIH,23.654588,86.44043
SDMK,SIDMUKH,28.8926,75.2918
SDN,SHOLAVANDAN,10.0226,77.9654
SDNR,SEYDUNGANALLUR,8.639,77.8347
SDPH,SARDAR PATEL HALT,25.050458,85.424194
SDPR,SARDAR PATEL RD,28.5962,77.1674
SDPT,SEDARAMPATTU,12.672496,79.203186
SDRA,SUDHARANA,28.4537,76.4258
SDS,SADULSHAHR,29.903014,74.172821
SDT,SADAT,25.6734,83.3085
SDUA,SADURA,33.664925,75.139275
SDV,SOMIDEVIPALLE,15.4536,79.0383
SDVL,SOLDEVANAHALLI,13.091,77.49
SDWR,SIDHWAR,23.587066,85.480284
SDY,SADHOO GARH,30.5804,76.4514
SDZ,SINDHAR,31.1106,75.2414
SEB,SON NAGAR,24.8825,84.2296
SED,SHEDBAL,16.7203,74.7527
SEE,SONPUR,25.696529,85.166531
SEG,SHEGAON,20.801414,76.690021
SEGM,SEVAGRAM,20.7386,78.6187
SEH,SEHORE,23.2148,77.0776
SEI,SHENDRI,18.130273,75.552807
SEJ,SARKHEJ,22.981864,72.497406
SEL,SANKRAIL,22.562738,88.210087
SELU,SELU,19.44814,76.433344
SEM,SEDAM,17.180893,77.28374
SEN,SENAPURA,13.7095,74.7069
SEO,SEOHARA,29.2043,78.5805
SEP,SODPUR,22.6989,88.3822
SEPN,SEPON,27.117354,94.856644
SEPR,SHERPUR,28.9195,78.253
SEQ,SEKHA,30.3801,75.6434
SER,SAMAYANALLUR,9.9814,78.0349
SES,SEMARI,24.071857,73.851128
SET,SETTIHALLY,12.6431,77.1303
SEU,SENDRA,26.078024,74.194193
SEV,SITHALAVAI,10.958,78.2738
SEW,SEHAL,28.9181,78.8222
SEY,SEONI,22.075141,79.545479
SF,SETTIGUNTA,13.8745,79.3825
SFA,SANHERA HALT,28.9036,77.2826
SFC,SAINTALA,20.4336,83.3347
SFDE,SAFIDON,29.3977,76.6612
SFE,SANODIYA,27.0111,75.2789
SFG,SUBEDARGANJ,25.440019,81.790037
SFH,SAFEDABAD,26.9019,81.1233
SFK,SIKIR,20.3377,83.1995
SFMU,SUNAM UDHAM SINGH WALA,30.130064,75.808427
SFNR,SAIFINAGAR HALT,22.698505,75.853214
SFPR,SAFIPUR,26.7439,80.3543
SFR,SAFRAI,27.029465,94.943333
SFW,SARANGPUR,23.574057,76.473427
SFX,SAFILGUDA,17.461531,78.53297
SFY,SHAJAPUR,23.425134,76.297903
SFZ,SHINDURIYA KACHARI,24.037371,76.92421
SG,SHAHGARH,28.559345,80.043125
SGA,SHERGARH,30.0806,74.9477
SGAC,SOGARIYA,25.230255,75.900421
SGAM,SAREIGRAM,24.0423,82.2129
SGBA,SIR GURUDAS BANERJEE,22.567177,88.386555
SGBJ,SURGAON BANJARI,21.946389,76.544495
SGC,SAONGI,21.7963,80.0141
SGD,SONGADH,21.728726,71.886549
SGDM,SIGADAM,18.3603,83.6812
SGDN,SANGALDAN,33.244906,75.0870808
SGDP,SAGADAPATA,21.244262,85.908966
SGE,SANKARIDURG,11.445872,77.870579
SGF,SANGAT,30.087959,74.83243
SGG,SULTANGANJ,25.2406,86.7359
SGJ,SAFDARGANJ,26.914264,81.36097
SGKM,SRUNGAVRUKSHAM,16.543446,81.601596
SGL,SAGAULI JN,26.758,84.7391
SGLA,SANGOLA,17.435493,75.187511
SGLM,SENGULAM,8.606821,77.682681
SGM,SOLAGAMPATTI,10.785419,78.858447
SGND,SHRIGONDA ROAD,18.598663,74.641886
SGNL,SANGANAL,15.5626462,75.9799364
SGNR,SHRI GANGANAGAR,29.932102,73.871727
SGO,SAUGOR,23.84722,78.74279
SGP,SOHAGPUR,22.6938,78.1944
SGPA,TP NO. 6/3 (SUGAPAHARI HALT),24.279206,86.571166
SGR,SANGAMESHWAR ROAD,17.201679,73.545914
SGRA,SANGARIA,29.792388,74.465933
SGRD,SARAGAON ROAD  HALT,22.0202,82.744
SGRE,SALGARE,16.914611,74.909935
SGRL,SINGRAULI,24.2042,82.6427
SGRM,SINGARAM,19.1104,83.1045
SGRP,SINGHIRAMPUR,27.2627,79.6294
SGRR,SANGER,32.8066,75.0445
SGS,SHOGHI,31.038889,77.124367
SGTY,SANKRAIL GOODS TERMINAL,22.572963,88.221588
SGUJ,SILIGURI JN,26.723304,88.413763
SGUT,SILIGURI TOWN,26.70682,88.429127
SGV,SARAGCHNI,24.0179,88.2442
SGW,SINGHAWAL,26.061255,74.682999
SGYW,SINGRIYAWAN HALT,25.409832,85.284939
SGZ,SHAMGARH,24.1912,75.6429
SHAD,SHAHAD,19.2442,73.1581
SHAN,SRINIVASA NAGAR,17.932192,78.456116
SHBA,SAHEBTALA HALT,23.591835,88.201246
SHBC,SIBAICHANDI,22.9745,88.1337
SHBL,SHIBLUN,23.6927,88.0832
SHC,SAHARSA JN,25.874708,86.594453
SHDM,SHAHBAD MARKNDA,30.166056,76.861424
SHDR,SHADHORAGAON,24.633286,77.584591
SHE,SEORAPHULI,22.7745,88.3286
SHEO,SHISHO JUNCTION,26.205812,85.863647
SHER,SHER,26.351883,84.626484
SHF,SHIRUD,20.735566,74.876461
SHG,SHAHGANJ JN,26.0614,82.6796
SHGN,SHRI GHASINAGAR,27.0679,76.6001
SHH,SHAPUR,21.477831,70.370607
SHHT,SINGHAUL HALT,25.434433,86.096659
SHI,SINGANALLUR,11.0127,77.0393
SHIH,SARHARI,26.125488,84.592963
SHIT,SALHAITOLA P.H.,20.491592,81.077279
SHIV,SHINDAWANE,18.434505,74.163551
SHJ,SAHASPUR ROAD,23.1324,87.6749
SHJP,SAHAJIPUR HALT,26.096563,81.864452
SHK,SHEIKPURA,25.131998,85.853934
SHKL,SHANKRUL,23.1407,87.6558
SHKY,SAHARSA KUTCHERY HAL,25.894824,86.594067
SHLK,SHOLAKA,27.9736,77.3605
SHLT,SHALASHAH THANA,23.839,73.6562
SHLU,SHELU,19.063375,73.317776
SHLV,SELAVI,23.703008,72.258282
SHM,SHALIMAR,22.555208,88.315315
SHMI,SHIROOR,13.9306,74.5939
SHMR,SHYAMSUNDER,23.081,87.8613
SHN,SUCHAN KOTLI,29.5155,75.17
SHNG,SHIVNAGAR,26.3363,81.8826
SHNR,SHADNAGAR,17.0644,78.213
SHNX,SHEOSINGH PURA,26.913498,75.567398
SHR,SIHORA ROAD,23.4669,80.11
SHRG,SRI RAMGARH HALT,29.18259,74.885731
SHRM,SHARMA,27.6036,80.0031
SHRN,SANT HIRDARAM NAGAR JUNCTION,23.274,77.3366
SHSK,SAHARSRAKUND,19.403135,78.008423
SHT,SAHRI HALT,25.479232,85.733013
SHTS,SAMBHAL HTM SAR,28.5968,78.5682
SHTT,SILGHAT TOWN,26.609402,92.930431
SHU,SHOLINGHUR,13.0139,79.4845
SHV,SHIVANI,13.812,76.0592
SHW,SAMHON,26.7342,79.3207
SHWL,SAHUWALA,29.355097,73.812847
SHX,SHUKARULLAHPUR,27.4478,79.4714
SHYP,SAKARAYAPATNA,13.429878,75.927973
SHZ,SUMMER HILL,31.107919,77.138615
SI,SONALLI,25.5954,87.6952
SIA,SHIVLANKHA,23.380865,70.620632
SIBR,SHRIBAR,24.816547,93.00988
SIC,SONIK,26.5858,80.5594
SICY,SAHEED ISHWAR CHOWDHARY HALT,24.807694,85.01519
SID,SIDDHPUR,23.9181,72.368
SIDG,SIDDAPUR,15.5230299,76.6354391
SIE,SIDDAMPALLI,13.1604,79.1369
SIF,SIRLI,19.5086,77.2113
SIGA,SHANTIGRAMA,12.984475,76.205403
SIHI,SHIHORI,24.070725,71.980759
SIHO,SIHO,26.00889,85.50642
SIHT,SAMELI HALT,25.47736,87.277764
SII,SITIMANI,16.3198,75.8654
SIJU,SIJU,20.294301,86.59026
SIKD,SIKRODA KWANRI,26.569644,77.962933
SIKR,SIKAR JN,27.616205,75.153308
SIL,SAKHI GOPAL,19.942712,85.815904
SILO,SILAO,25.0783,85.4344
SILR,SILARI,26.308804,73.560848
SIM,SHRI AMIRGADH,24.406278,72.644005
SIMR,SRIRAMPUR F,23.323183,87.316246
SINA,SRI NAGAR,34.023,74.8433
SINI,SINI JN,22.78908,85.946646
SIOB,SAMAKHIALI B G,23.309469,70.503044
SION,SION,19.0465101,72.8583906
SIP,SURAIMANPUR,25.8087,84.479542
SIPA,SINGHPOKHARIA,22.498443,85.795326
SIPI,SAIPHAI,26.964054,78.95159
SIPR,SIHAPAR,26.7566,83.1584
SIQ,SARKONI,25.6427,82.7517
SIR,SIRHIND JN,30.6237,76.3827
SIRA,SIRHILTARA,26.367418,80.215645
SIRD,SIRD,27.478273,72.497921
SISN,SISAUNA,29.2164,78.2808
SIU,SINGUR,22.8145,88.2287
SIVN,SIVNAR HALT,25.40467,85.880814
SIW,SHIRAVADE,17.370791,74.153681
SIZ,SHRIKHANDA,23.5992,88.0646
SJA,SIJUA,23.7902,86.3372
SJDA,SANJUJE DA AREY,15.2663,74.002
SJDR,SRI JHADESHWAR ROAD,20.597517,86.020203
SJER,SANJARPUR,26.015755,82.990036
SJF,SAJANVAR ROAD,21.07489,71.608028
SJGH,SARAI JAGDISH,25.30023,82.365274
SJGM,SANJAY GRAM,25.706661,87.890797
SJHG,SHAHEED JITENDRA HALT GOPALPUR,25.02174,86.2013367
SJJ,SANJHA,25.056989,87.000046
SJKL,SURJA KAMAL,25.9359,87.8492
SJL,SGM JAGARLAMUDI,16.2462,80.5702
SJM,SAJUMA,29.726968,76.296444
SJMA,SANJAMALA,15.157507,78.315509
SJN,SANJAN,20.19213,72.821074
SJNP,SUJANPUR,32.312,75.6135
SJP,SHUJALPUR,23.3808,76.723
SJPA,SUJALPUR PH,21.763007,87.657337
SJPM,SUJATA PURAM HALT,12.140033,76.675301
SJPR,SURJYAPUR,22.292948,88.466377
SJQ,SURAJPUR ROAD,23.2896,82.8805
SJS,SHAMLAJI ROAD,23.621249,73.335285
SJSM,SALEMGARHMASANI,29.5501,74.4632
SJT,SHUJAATPUR,25.6059,81.4022
SJV,SAJHAULI HALT,25.142643,84.189777
SJVP,SANJIVAIH PARK,17.435841,78.475578
SJWB,SUMERPUR JAWAI BANDH,25.114163,73.147445
SK,SAAKHUN,26.739478,75.095329
SKA,SIKANDRA RAO,27.6841,78.3876
SKAP,S.K.PARA,23.971509,91.94664
SKAR,SAKARIYA,24.606991,80.90029
SKB,SHIKOHABAD JN,27.086066,78.575335
SKBR,SHANKARPUR BHADAURA,24.1038064,81.8668425
SKDM,SIKRODA MINA,26.722614,77.001972
SKEN,SUKHSHENA HALT,25.790927,87.112312
SKF,SAKHOTI TANDA,29.1927,77.7181
SKG,SAKTIGARH,23.206,87.9719
SKGH,SAKTESGARH,24.9993,82.8215
SKHK,SUKHASAN KOTHI HALT,25.841767,87.152481
SKHV,SUKHOVI,25.759791,93.701309
SKI,SAKRI JN,26.2087,86.0779
SKIP,SHIKARIPARA,24.239475,87.459471
SKJ,SAHIBPUR KAMAL JN,25.427462,86.406527
SKK,SIKKAL,10.753,79.7906
SKKE,SEKERKOTE,23.743681,91.277546
SKL,SINGAPERUMAL KOIL,12.762752,80.00124
SKLI,SUKLI,21.6775,79.6833
SKLP,SHANKARPUR,27.4472,81.0143
SKLR,SAKLESHPUR,12.9455,75.7788
SKM,SINGARAYAKONDA,15.2526,80.0266
SKN,SRIKRISHN NAGAR,25.9233,82.4215
SKND,SUKINDA ROAD,20.9715,86.054
SKNP,SARKANPUR,24.823082,79.063917
SKP,SHANKARPALLI,17.4503,78.1306
SKPA,SRI KALYANPURA,25.1894,76.0937
SKPI,SIKRIPAI,19.39168,83.319883
SKPR,SIKARPUR P.H.,21.984756,78.945866
SKPT,SOMANAYAKKANPTI,12.574502,78.542032
SKQ,SIKANDARPUR,28.2476,77.7838
SKR,SAKHPUR,21.7489,69.8332
SKRI,SIKARIA,25.562575,84.363499
SKS,SALEKASA,21.3013,80.4929
SKSO,SIKOSA P.H.,20.868516,81.285868
SKT,SAKTI,22.0117,82.9564
SKTN,SHAKTINAGAR,24.1248,82.6942
SKVL,SANKVAL,15.370771,73.867693
SKW,SHEIKHUPUR,28.004102,79.10497
SKX,SARKARA,29.167152,79.083538
SKY,SHIKARA,22.7984,79.8577
SKZR,SIRPUR KAGHAZNAGAR,19.3458,79.4894
SL,SURATHKAL,12.988751,74.805737
SLB,SALBONI,22.640511,87.321439
SLBN,SALAI BANWA,24.426676,83.009434
SLD,SAKALDIHA,25.3316,83.2894
SLF,SILLI,23.350924,85.833607
SLG,SIMLAGARH,23.0958,88.2313
SLGE,SULERJAVALGE,17.45883,75.974751
SLGH,SHELGAON,19.085074,77.582574
SLGR,SIMALUGURI JN,26.917631,94.757166
SLH,SILIARI,21.4259,81.7551
SLHA,SALHANA,23.806549,80.639477
SLHI,SHILHAURI HALT,25.952865,84.833802
SLHP,SULAH HMCHL PDH,32.071193,76.476045
SLI,SANGLI,16.8582,74.5884
SLIA,SALAIYA,24.208983,86.256929
SLJ,SAKRIGALI JN,25.2436,87.7162
SLKN,SANDAL KALAN,29.0633,77.0125
SLKR,SALKA ROAD,22.3673,82.0105
SLKX,SALAKATI,26.4458,90.3573
SLM,SOMALAPURAM,14.9142,76.8691
SLN,SULTANPUR,26.2632,82.0663
SLNA,SALAUNA,25.6032,86.26
SLNG,SULTANPUR GRAM,25.386136,85.320171
SLO,SAMALKOT JN,17.0452,82.1691
SLON,SALONA,26.5225,92.993603
SLOR,SELOO ROAD,20.7769,78.7152
SLP,SALPA,18.007631,74.181232
SLR,SALOGRA,30.934771,77.130976
SLRA,SARALA,21.511692,84.017404
SLRD,SURLA ROAD,19.1766,84.7187
SLRP,SALARPUR,26.752662,82.013283
SLS,SALANPUR,23.7598,86.8759
SLT,SILAUT,26.049226,85.443678
SLTH,SILLAKKUDI,11.0749,79.0318
SLU,SASALU,14.2271,76.1088
SLW,SOHWAL,26.752968,81.983757
SLWR,SILAWAR,29.505,77.3446
SLX,SELENG HAT,26.782166,94.481907
SLY,SAMALPATTI,12.3117,78.4841
SLZ,SOLARI,19.8006,85.2481
SM,SAMSI,25.2763,88.0098
SMAE,SAMUDRA GARH,23.3355,88.3247
SMAP,SHAMNAPUR,18.1090953,78.3230679
SMBH,SALIM PUR BIHAR(H),25.473498,85.445652
SMBL,SIMBHOOLI,28.7652,77.9835
SMBR,SUMBAR,33.2956859,75.105861
SMBX,SAMBA,32.528108,75.120006
SMC,SAMNAPUR,21.9268,80.1742
SMCK,SHYAM CHAK,22.3634,87.5004
SMCP,SIMEN CHAPARI,27.719169,94.875745
SMD,CHERAN MAHADEVI,8.678779,77.56176
SMDM,SAMUDRAM,10.6526,78.4934
SMDP,SHAHABAD MD.PUR,28.5606,77.0715
SMDT,SEMMANDAPPATTI,11.7904,78.0269
SME,SHIMOGA,13.9274,75.5924
SMET,SHIMOGA TOWN,13.943397,75.583534
SMF,SAMAR GOPALPUR,28.9635,76.5161
SMGR,SAMAGURI,26.415087,92.848034
SMH,SIMRAHA,26.182091,87.332554
SMI,SITAMARHI JUNCTION,26.594514,85.504847
SMK,SAMALKHA,29.2403,77.0031
SMKR,SHAM KAURIA,26.0254,84.8374
SMKT,SOMANKATTI,15.7662,75.6321
SML,SHIMLA,31.102334,77.159472
SMLA,SAMLAYA JN,22.4844,73.3025
SMLG,SHIMILI GUDA,18.30344,82.956905
SMLT,SAMLOTI,32.098572,76.360645
SMM,SALIYAMANGALAM,10.77918,79.275112
SMND,SARMATANR,24.3494,85.6418
SMNE,SOMATNE,18.951793,73.145084
SMNN,SHRI MAKRI NATH NAGA,28.180224,74.824963
SMO,SEMAPUR,25.5247,87.4707
SMP,SHAMBHUPURA,24.7711,74.6416
SMPA,SHYAMPURA,25.222491,75.232658
SMPR,SHRI MADHOPUR,27.4577,75.5984
SMQL,SHAMLI,29.4443,77.3159
SMR,SAMDHARI JN,25.837132,72.572937
SMRL,SAMARALA,30.825135,76.177514
SMRR,SUMRERI,24.007345,78.399811
SMSR,SAMASWARA,22.048891,79.335194
SMT,SALAMATPUR,23.4611,77.6723
SMTA,SAMUKTALA ROAD,26.484095,89.609642
SMTG,SAHEED MATANGINI,22.301564,87.907705
SMTL,SIMARIATAL,25.955575,78.2763
SMU,SAMBHU,30.4192,76.6993
SMVB,SMVT BENGALURU,12.998794,77.64315
SMVJ,SHRI MAHAVEERJI,26.6848,76.9657
SMWA,SOMESHWARA,13.55639,77.513781
SMX,SIMURALI,23.0416,88.5104
SMZ,SARAI MIR,26.0278,82.9236
SN,SUKNA,26.790517,88.363123
SNA,SADANAPURA,22.602918,73.012905
SNAP,SONA ARJUNPUR,29.7573,77.4523
SNAR,SRINAGAR,25.3541,75.5548
SNB,SATNAUR BADESRON,31.257606,76.110921
SNBD,SUNDERABAD,23.1049,75.3358
SNBR,SONUABARY,26.172694,92.310047
SNC,S NARAYAN CHHAPIA,26.9766,82.4041
SNCA,SINGRA,25.984897,91.143411
SNCR,SANPADA,19.066012,73.0093
SND,SONDIMRA,23.4853,85.7838
SNDD,SINDHUDURG,16.111792,73.67981
SNDI,SENDURAI,11.2561,79.1684
SNDT,SINDRI TOWN,23.661192,86.480083
SNDY,SANDAI,28.572764,79.991112
SNE,SHENOLI,17.2004,74.2526
SNF,SANATNAGAR,17.461531,78.438563
SNGN,SANGANER,26.8145,75.7727
SNGP,SINGHPUR,23.2574,81.3971
SNGR,SANGANAPUR,19.188866,76.73667
SNH,SAUNSHI,15.207006,75.296001
SNHR,SANKHAI,23.796183,72.177086
SNHT,SANHATI,22.845845,88.7043
SNI,SINDI,20.816,78.8829
SNIE,SATH NARAINI,25.794945,81.03904
SNK,SINDKHEDA,21.2341,74.7355
SNKB,SONKHAMB,21.274099,78.725452
SNKE,SUNEHTI KHARKHR,29.9131,77.6835
SNKG,SANKARAGUMMANUR HALT,15.167246,77.235603
SNKL,SANKARANKOVIL,9.1766,77.526
SNKR,SANKA,23.52732,86.616554
SNL,SANAHWAL,30.8378,75.9799
SNLR,SANTALPUR,23.7595,71.1819
SNM,SITANAGARAM,18.6722,83.3752
SNMY,SINDRI MARSHALLING Y,23.666695,86.465836
SNN,SONEGAON,20.6289,78.7093
SNNR,SINDHANUR,15.748782,76.7652324
SNO,SOMANUR,11.0868,77.1859
SNP,SONIPAT,28.989,77.0169
SNPR,SINGARPUR,27.1161,77.7236
SNPU,SONEPUR,20.8484995,83.8960479
SNQ,SANKARPUR,24.428,86.638
SNR,SHYAMNAGAR,22.8285,88.3802
SNRA,SANWARA,25.845,83.9096
SNRD,BY SANDHURST RD,18.962041,72.839463
SNRR,SANSARPUR,23.6382,80.3081
SNS,SASNI,27.7304,78.1174
SNSI,SAINAGAR SHIRDI,19.780692,74.480588
SNSL,SONSHELU,21.2741,74.662
SNSN,SONASAN,23.491824,72.896004
SNT,SAINTHIA,23.949391,87.680855
SNTD,SANTALDIH,23.596711,86.483173
SNTH,SONTHALIYA,27.400728,75.532036
SNTR,SHANTINAGAR HALT,23.2932749,88.6376774
SNU,SANGRAMPUR,22.225389,88.32922
SNV,SONDAD,21.0793,80.0936
SNX,SANEH ROAD,29.6984,78.4597
SNYN,SONIANA,25.122906,74.62532
SNZ,SHERGANJ,28.3808,79.8052
SOA,SANOSARA,21.753999,71.76939
SOAE,SOMRA BAZAR,23.1388,88.4327
SOB,SILANIBARI,27.224563,94.077902
SOD,SOJAT ROAD,25.862043,73.755512
SOF,SAOTA,23.4884,87.9771
SOG,SURATGARH JN,29.323822,73.906918
SOGR,SAGRA,22.1533,84.459
SOHL,SOHAL,31.9739,75.3481
SOJ,SAROJINI NAGAR,28.58113,77.196207
SOJN,SIHOR GUJARAT,21.725218,71.957617
SOL,SOLAN,30.908337,77.097931
SOLA,SOVABAZAR-AHIRITOLA,22.598124,88.355398
SOLR,SOLUR,13.070052,77.258871
SOM,SOMNA,28.0528,77.9484
SONA,SONAMUKHI PH,23.295752,87.41066
SONH,SEONAN HALT,25.282929,85.010848
SONI,SONI,26.5274,78.5553
SONR,SAONER JN,21.3877,78.9252
SONW,SONWARSA  HALT,25.04377,85.669327
SOP,SHIUPUR,25.3557,82.9472
SOPR,SONMA PRANPUR(HALT),25.631776,86.226711
SOQ,SOMPUR ROAD,15.4218,75.8724
SOR,SONAGIR,25.7304,78.4089
SORO,SORO,21.2909,86.6924
SOS,SOMESAR,25.519826,73.450599
SOT,SHOHRATGARH,27.374511,82.969093
SOU,SUPAUL JUNCTION,26.117527,86.602993
SOW,SOHSARAI,25.2737,85.5298
SOY,SUKRIMANGELA,22.9072,79.8345
SP,SAIDAPET,13.02398,80.224013
SPAK,SALEMPUR ARNIYA KHURD,26.6473488,76.3115347
SPAM,SENJI PANAMBAKKAM,13.094025,79.83284
SPBK,SUNDERPUR (BARAH KALAN),29.3267682,76.4203543
SPC,SITAPUR CITY,27.5839,80.68
SPD,SUPEDI,21.7572,70.3791
SPDM,SINGHPUR DUMRA,25.09275,79.894638
SPDR,SHEOPARSAD NAGAR,23.303478,82.789707
SPE,SULLURUPETA,13.696193,80.017891
SPF,STUARTPURAM,15.868223,80.407133
SPGL,SARAI GOPAL,25.5489,81.8225
SPGR,SAMPIGE ROAD,13.270523,76.761303
SPHL,SHAMPURHALLI,16.8755,77.0333
SPJ,SAMASTIPUR JN,25.858374,85.78743
SPJB,SAIDPUR JALALABAD HA,31.4412,75.156
SPK,SAPEKHATI,27.110326,95.160828
SPL,SUNDARAPERUMALKOIL,10.941782,79.30069
SPLE,SUJNIPARA,24.5713,88.0365
SPN,SHAHJAHANPUR JN.,27.893784,79.904165
SPO,SURPURA,27.707087,73.442659
SPP,SHAHPUR PATOREE,25.6394,85.5813
SPPA,SHERPUR DHIPURA,25.600045,85.838413
SPPR,SHUDNIPUR,25.6262,82.6404
SPQ,SORUPETA,26.4999,91.0702
SPR,SONARPUR JN.,22.443399,88.429813
SPRD,SINGAPUR ROAD (SPRD),19.258403,83.402796
SPRM,SITAPURAM,18.8143,83.9827
SPRN,SALEMPUR HALT,26.299687,86.083193
SPS,SHRIPAT SHRKHND,23.6064,88.0724
SPSR,SREEJHADESWAR PH,20.483306,85.745373
SPT,SOMPETA,18.9811,84.5813
SPTR,SILAPATHAR,27.597,94.723778
SPV,SIVAPUR,13.647155,75.939388
SPWI,SOLAPURWADI,18.9038,74.9585
SPX,SAPATGRAM,26.334499,90.109348
SPYA,SIPAYA,26.5647,84.3262
SPZ,SAMPLA,28.781953,76.773319
SQD,SATTIRAKKUDI,9.4006,78.7052
SQE,SAMRLA,18.921389,77.792645
SQF,SUKRITIPUR,24.9132,92.5829
SQJ,SAILA KHURD,31.2927,76.0775
SQK,SHANKAR,31.1377,75.5363
SQL,SONTALAI,22.6132,77.95
SQN,SARAI KANSRAI,25.5168,82.3454
SQQ,SALAGAON,20.5639,85.9571
SQR,SULTANPUR LODI,31.211443,75.202746
SQS,SIGSIGI,24.2607,83.8534
SQW,SIDHWALIA,26.3342,84.6674
SRA,SEMRA,26.7212,84.7952
SRAS,SIRAS,26.278024,75.989685
SRB,SAROBAG,25.276401,86.479323
SRBA,SARAGBUNDIA,22.2125,82.7325
SRBH,SHAHID RAMPHAL,28.89515,76.4653351
SRBZ,SEHARA BAZAR PH,23.109891,87.804108
SRC,SANTRAGACHI JN,22.58382,88.283901
SRDR,SARDARSHAHR,28.4388,74.4783
SRDW,SHRIMAD DWKPURI,27.3642,79.5691
SRE,SAHARANPUR JN.,29.960809,77.542019
SRF,SAGAR JAMBAGARU,14.142568,75.154552
SRGH,SURAJGARH,28.2979,75.7313
SRGM,SRIRANGAM,10.857668,78.696098
SRGP,SARAGIPALI,20.9836,84.5649
SRGR,SARAYGARH JUNCTION,26.281564,86.729679
SRGT,SURENDRANAGAR G,22.734865,71.636353
SRI,SALMARI,25.6158,87.8382
SRID,SRIDHAM,23.0342,79.4847
SRJ,SHANKARGARH,25.2224,81.678
SRJK,SURAJ KUNDA,26.1426,81.2028
